User,Sequence,Left_Roll,Left_Pitch,Left_Yaw,Right_Roll,Right_Pitch,Right_Yaw
User2 (user2),P2_S5_R5,41.525719855174735,-11.930569638925876,155.29533527304096,-38.59798091465421,-12.592874509335026,-121.97535769814517
User2 (user2),P2_S5_R6,38.26527114020345,-11.004038300161476,151.5011713799468,-32.95886645046817,-9.693359791312936,-141.40479444233694
User2 (user2),P2_S6_R1,22.018514785709947,-2.1504145255798486,167.9207984082895,-35.9095610777745,4.842474681556019,-123.0897804290289
User2 (user2),P2_S6_R2,23.136643084895837,-2.746898301385202,169.71509425453894,-37.85070055702608,6.326651874488385,-132.6915439620835
User2 (user2),P2_S6_R3,26.1811269039594,-2.087021081445212,167.43804320374494,-32.09996745679115,5.971333714595806,-133.02317646803866
User2 (user2),P2_S6_R4,19.10603173552399,3.404124906553222,163.2858123234385,-28.77906494058625,9.521956823771129,-123.13227277128108
User2 (user2),P2_S6_R5,26.535292220775556,5.943087053595044,163.72014482770214,-31.97116561092411,12.43101707423632,-123.40297286903409
User2 (user2),P2_S6_R6,27.876373150352496,1.066693925434852,165.41787835475108,-29.969687815551033,8.995228171712617,-129.48867345482938
User2 (user2),P2_S7_R1,30.275184540098707,-9.031609195771896,101.27318157940842,-36.88814044290422,-0.6595867648702894,-135.1343541455876
User2 (user2),P2_S7_R2,32.18910602327282,-19.294532085010168,77.48919496709944,-42.37447161021174,-8.90052871255999,-120.77090244120868
User2 (user2),P2_S7_R3,35.083519189691515,-18.860071948952914,79.55159700896118,-42.93645074516974,-7.8474087010664295,-113.81110207797997
User2 (user2),P2_S7_R4,35.329087632471236,-14.083201398737149,76.19364810716283,-41.05509023511838,-5.738897215031057,-114.00208528417421
User2 (user2),P2_S7_R5,44.03426252299449,-12.411991542711041,140.55219747868838,-38.98667167234057,-4.392634385081377,-143.13852060610736
User2 (user2),P2_S7_R6,52.098266758995,-11.162367056672933,125.54189112649823,-48.00596543502652,-4.11198893918301,-139.762982214435
User2 (user2),P2_S8_R1,55.91871155682801,-4.828619166205783,148.57444087807943,-47.34253185932077,-3.566524636965356,-126.43689254876966
User2 (user2),P2_S8_R2,49.621034677100376,-5.542598118075208,131.97688384833643,-45.375968991321166,-3.515903924245297,-122.4549344721066
User2 (user2),P2_S8_R3,42.33609921928734,-7.366683823776536,136.39477980964168,-43.56094622391749,-8.28747841554048,-116.07035034959091
User2 (user2),P2_S8_R4,45.53635281008799,-7.825663881438072,131.75714104667173,-45.632775448270756,-5.18929385011362,-109.57268406336726
User2 (user2),P2_S8_R5,42.787734053985865,1.10267193588053,153.44762376242502,-31.42181520028739,1.0967385028897059,-124.37034066553346
User2 (user2),P2_S8_R6,43.46990969809243,0.3017438322051089,149.50862925450727,-41.95362254006379,-8.782867018103952,-99.45610929326666
User2 (user2),P2_S8_R7,44.30856164151611,2.3030467710722884,151.55535763951394,-25.60597565093197,-8.859389782006867,-100.0198806850991
